"CustomerID","Recency","Frequency","Monetary","Cluster","PredictedCluster","Segment"
17631,2,3,528.33,1,1,"Loyal Customers"
17633,32,4,1324.84,1,1,"Loyal Customers"
17634,37,9,2361.97,1,1,"Loyal Customers"
17636,20,1,285.56,1,1,"Loyal Customers"
17637,32,2,547.06,1,1,"Loyal Customers"
17639,277,1,108.5,2,2,"At Risk Customers"
17640,87,1,621.66,1,1,"Loyal Customers"
17642,120,2,712.29,1,1,"Loyal Customers"
17643,374,1,101.55,2,2,"At Risk Customers"
17644,2,11,2895.64,1,1,"Loyal Customers"
17646,220,3,1008.39,2,2,"At Risk Customers"
17647,66,1,133.06,1,1,"Loyal Customers"
17648,61,4,1797.5,1,1,"Loyal Customers"
17649,139,1,868.49,1,1,"Loyal Customers"
17650,22,1,166.08,1,1,"Loyal Customers"
17651,12,10,3945,1,1,"Loyal Customers"
17652,26,12,4867.72,1,1,"Loyal Customers"
17653,37,4,1207.56,1,1,"Loyal Customers"
17654,278,1,117.55,2,2,"At Risk Customers"
17655,11,7,2638.94,1,1,"Loyal Customers"
17656,74,5,1674.69,1,1,"Loyal Customers"
17658,26,2,595.42,1,1,"Loyal Customers"
17659,18,12,2999.46,1,1,"Loyal Customers"
17660,142,1,196,1,1,"Loyal Customers"
17663,26,7,1802.91,1,1,"Loyal Customers"
17664,19,2,604.64,1,1,"Loyal Customers"
17666,4,2,728.16,1,1,"Loyal Customers"
17667,67,5,2055.51,1,1,"Loyal Customers"
17668,2,2,347.75,1,1,"Loyal Customers"
17669,43,7,3406.72,1,1,"Loyal Customers"
17670,228,1,205.7,2,2,"At Risk Customers"
17671,16,4,1572.71,1,1,"Loyal Customers"
17672,51,2,3178.17,1,1,"Loyal Customers"
17673,2,6,1629.12,1,1,"Loyal Customers"
17674,75,2,551.04,1,1,"Loyal Customers"
17675,2,31,20374.28,3,3,"Best Customers"
17676,5,6,1387.68,1,1,"Loyal Customers"
17677,2,30,16363.23,3,3,"Best Customers"
17678,264,1,298.11,2,2,"At Risk Customers"
17679,53,2,1992.11,1,1,"Loyal Customers"
17680,24,1,184.4,1,1,"Loyal Customers"
17682,11,6,2474.33,1,1,"Loyal Customers"
17684,44,1,239.41,1,1,"Loyal Customers"
17685,17,7,3191.53,1,1,"Loyal Customers"
17686,8,7,5739.46000000001,1,1,"Loyal Customers"
17690,31,15,4757.95,3,3,"Best Customers"
17691,359,2,290.4,2,2,"At Risk Customers"
17692,128,4,740.94,1,1,"Loyal Customers"
17693,138,1,200.47,1,1,"Loyal Customers"
17694,142,1,283.12,1,1,"Loyal Customers"
17695,132,2,765.34,1,1,"Loyal Customers"
17696,39,8,2285.71,1,1,"Loyal Customers"
17697,237,1,338.95,2,2,"At Risk Customers"
17698,261,1,154.95,2,2,"At Risk Customers"
17700,17,4,2534.64,1,1,"Loyal Customers"
17701,253,1,417.95,2,2,"At Risk Customers"
17702,31,4,1824.37,1,1,"Loyal Customers"
17703,36,3,798.74,1,1,"Loyal Customers"
17704,169,2,885.19,2,2,"At Risk Customers"
17705,4,9,1823.52,1,1,"Loyal Customers"
17706,5,17,10504.49,3,3,"Best Customers"
17707,186,2,152.4,2,2,"At Risk Customers"
17708,188,2,267.08,2,2,"At Risk Customers"
17709,170,1,137.45,2,2,"At Risk Customers"
17711,11,2,385.1,1,1,"Loyal Customers"
17712,45,1,522.91,1,1,"Loyal Customers"
17714,321,1,153,2,2,"At Risk Customers"
17715,201,1,326.4,2,2,"At Risk Customers"
17716,23,11,5655.99,1,1,"Loyal Customers"
17718,233,1,139.35,2,2,"At Risk Customers"
17719,38,15,5396.04,3,3,"Best Customers"
17720,27,4,1195.94,1,1,"Loyal Customers"
17722,97,4,2424.04,1,1,"Loyal Customers"
17723,128,6,3276.4,1,1,"Loyal Customers"
17724,72,3,1033,1,1,"Loyal Customers"
17725,17,11,3439.08,1,1,"Loyal Customers"
17727,16,1,1060.25,1,1,"Loyal Customers"
17728,4,3,2876.01,1,1,"Loyal Customers"
17730,4,13,5298.48,1,1,"Loyal Customers"
17731,80,4,1240.11,1,1,"Loyal Customers"
17732,373,1,303.97,2,2,"At Risk Customers"
17733,39,2,692.19,1,1,"Loyal Customers"
17734,54,3,700.63,1,1,"Loyal Customers"
17735,3,19,13110.02,3,3,"Best Customers"
17736,10,3,377.44,1,1,"Loyal Customers"
17737,10,2,168.24,1,1,"Loyal Customers"
17738,20,4,1879.05,1,1,"Loyal Customers"
17739,12,7,2791.35,1,1,"Loyal Customers"
17742,114,2,355.11,1,1,"Loyal Customers"
17744,4,6,2322.4,1,1,"Loyal Customers"
17746,241,1,110.25,2,2,"At Risk Customers"
17747,113,1,71.4,1,1,"Loyal Customers"
17749,179,2,674.52,2,2,"At Risk Customers"
17750,6,9,1797.57,1,1,"Loyal Customers"
17752,360,1,80.64,2,2,"At Risk Customers"
17754,1,5,1772.26,1,1,"Loyal Customers"
17757,2,30,5605.28999999999,3,3,"Best Customers"
17758,20,8,3456.7,1,1,"Loyal Customers"
17759,18,3,834.99,1,1,"Loyal Customers"
17760,22,2,287.59,1,1,"Loyal Customers"
17761,33,1,712.78,1,1,"Loyal Customers"
17763,264,1,15,2,2,"At Risk Customers"
17764,51,2,818.82,1,1,"Loyal Customers"
17765,159,3,371.88,2,2,"At Risk Customers"
17767,16,1,271.2,1,1,"Loyal Customers"
17768,9,3,2273.18,1,1,"Loyal Customers"
17769,13,10,3997.98,1,1,"Loyal Customers"
17770,199,5,1143.27,2,2,"At Risk Customers"
17771,57,2,245.81,1,1,"Loyal Customers"
17772,11,2,182.77,1,1,"Loyal Customers"
17774,97,4,1225.41,1,1,"Loyal Customers"
17775,255,1,56.4,2,2,"At Risk Customers"
17777,25,3,665.86,1,1,"Loyal Customers"
17779,22,3,658.57,1,1,"Loyal Customers"
17781,160,2,188.02,2,2,"At Risk Customers"
17783,73,2,283.47,1,1,"Loyal Customers"
17785,54,1,131.94,1,1,"Loyal Customers"
17786,86,2,278.74,1,1,"Loyal Customers"
17787,153,4,1865.19,2,2,"At Risk Customers"
17788,74,2,1117.9,1,1,"Loyal Customers"
17789,282,1,225.9,2,2,"At Risk Customers"
17790,27,14,1965.55,1,1,"Loyal Customers"
17791,30,1,106.1,1,1,"Loyal Customers"
17793,26,1,323.04,1,1,"Loyal Customers"
17795,180,2,350.39,2,2,"At Risk Customers"
17796,41,4,697.9,1,1,"Loyal Customers"
17797,23,3,780.43,1,1,"Loyal Customers"
17799,23,10,3055.93,1,1,"Loyal Customers"
17800,38,9,1199.01,1,1,"Loyal Customers"
17802,83,3,1285.04,1,1,"Loyal Customers"
17805,74,1,512.31,1,1,"Loyal Customers"
17806,12,1,546.04,1,1,"Loyal Customers"
17809,17,12,5411.91,1,1,"Loyal Customers"
17811,5,39,7837.72999999999,3,3,"Best Customers"
17812,13,4,732.16,1,1,"Loyal Customers"
17813,15,5,1770.88,1,1,"Loyal Customers"
17816,37,4,36.56,1,1,"Loyal Customers"
17817,5,3,387.68,1,1,"Loyal Customers"
17819,72,7,3704.87,1,1,"Loyal Customers"
17824,52,1,298.4,1,1,"Loyal Customers"
17827,6,5,1995.46,1,1,"Loyal Customers"
17828,23,4,1820.09,1,1,"Loyal Customers"
17829,299,1,889.24,2,2,"At Risk Customers"
17830,2,3,398.7,1,1,"Loyal Customers"
17831,34,1,35.4,1,1,"Loyal Customers"
17832,50,1,155.37,1,1,"Loyal Customers"
17835,3,3,350.64,1,1,"Loyal Customers"
17836,48,1,110.21,1,1,"Loyal Customers"
17837,43,8,1593.38,1,1,"Loyal Customers"
17838,27,5,2779.3,1,1,"Loyal Customers"
17839,43,1,338.8,1,1,"Loyal Customers"
17841,2,124,40991.5700000001,4,3,"Super VIP Customers"
17843,304,1,205.48,2,2,"At Risk Customers"
17844,107,1,51.56,1,1,"Loyal Customers"
17846,86,1,2033.1,1,1,"Loyal Customers"
17848,82,9,901.2,1,1,"Loyal Customers"
17849,219,4,605.8,2,2,"At Risk Customers"
17850,373,34,5391.21000000001,3,2,"Best Customers"
17852,12,2,114.34,1,1,"Loyal Customers"
17854,186,2,311.26,2,2,"At Risk Customers"
17855,373,1,208.97,2,2,"At Risk Customers"
17856,2,4,1418.03,1,1,"Loyal Customers"
17857,5,23,26879.04,3,3,"Best Customers"
17858,6,12,5155.66,1,1,"Loyal Customers"
17859,305,1,148.21,2,2,"At Risk Customers"
17860,369,1,252.8,2,2,"At Risk Customers"
17861,4,8,2100.8,1,1,"Loyal Customers"
17862,324,1,330.9,2,2,"At Risk Customers"
17863,60,6,3160,1,1,"Loyal Customers"
17864,13,3,597.5,1,1,"Loyal Customers"
17865,31,20,10526.32,3,3,"Best Customers"
17866,143,1,329.65,1,1,"Loyal Customers"
17867,31,6,1197.1,1,1,"Loyal Customers"
17869,108,5,428.18,1,1,"Loyal Customers"
17870,3,12,1894.35,1,1,"Loyal Customers"
17871,205,1,155.9,2,2,"At Risk Customers"
17873,81,5,1859.16,1,1,"Loyal Customers"
17874,186,6,683.46,2,2,"At Risk Customers"
17877,171,1,237.61,2,2,"At Risk Customers"
17878,44,1,379.45,1,1,"Loyal Customers"
17879,174,1,178.52,2,2,"At Risk Customers"
17880,365,1,458.92,2,2,"At Risk Customers"
17881,305,1,133.35,2,2,"At Risk Customers"
17883,4,4,671.769999999999,1,1,"Loyal Customers"
17884,4,4,717.449999999999,1,1,"Loyal Customers"
17885,13,1,190.19,1,1,"Loyal Customers"
17886,32,3,899.61,1,1,"Loyal Customers"
17887,130,1,111.35,1,1,"Loyal Customers"
17888,22,8,726.05,1,1,"Loyal Customers"
17889,213,2,203.87,2,2,"At Risk Customers"
17890,323,2,602.09,2,2,"At Risk Customers"
17891,163,1,203.86,2,2,"At Risk Customers"
17892,57,3,244.1,1,1,"Loyal Customers"
17893,226,1,112.25,2,2,"At Risk Customers"
17894,72,8,1119.81,1,1,"Loyal Customers"
17895,45,1,98,1,1,"Loyal Customers"
17896,24,1,256.32,1,1,"Loyal Customers"
17897,173,3,566.6,2,2,"At Risk Customers"
17898,86,2,152.06,1,1,"Loyal Customers"
17899,160,1,155.8,2,2,"At Risk Customers"
17900,191,2,112.2,2,2,"At Risk Customers"
17901,30,1,110.38,1,1,"Loyal Customers"
17904,22,1,191.67,1,1,"Loyal Customers"
17905,72,4,800.24,1,1,"Loyal Customers"
17906,248,1,72.9,2,2,"At Risk Customers"
17908,374,1,243.28,2,2,"At Risk Customers"
17911,10,1,366.23,1,1,"Loyal Customers"
17912,311,5,311.01,2,2,"At Risk Customers"
17913,59,2,411.6,1,1,"Loyal Customers"
17914,4,1,336.43,1,1,"Loyal Customers"
17917,46,3,341.28,1,1,"Loyal Customers"
17919,89,1,1304.04,1,1,"Loyal Customers"
17920,5,17,4204.09999999999,3,3,"Best Customers"
17921,65,4,826.52,1,1,"Loyal Customers"
17923,283,1,207.5,2,2,"At Risk Customers"
17924,12,7,2962.5,1,1,"Loyal Customers"
17925,373,1,244.08,2,2,"At Risk Customers"
17926,134,2,397.29,1,1,"Loyal Customers"
17928,46,2,212.54,1,1,"Loyal Customers"
17929,12,4,843,1,1,"Loyal Customers"
17930,36,5,1740.48,1,1,"Loyal Customers"
17931,135,2,408.36,1,1,"Loyal Customers"
17932,30,3,1331.57,1,1,"Loyal Customers"
17934,52,2,704.25,1,1,"Loyal Customers"
17935,139,2,145.79,1,1,"Loyal Customers"
17936,6,1,389.84,1,1,"Loyal Customers"
17937,9,7,4301.22,1,1,"Loyal Customers"
17939,160,1,99.14,2,2,"At Risk Customers"
17940,50,10,4106.44,1,1,"Loyal Customers"
17941,131,1,304.56,1,1,"Loyal Customers"
17942,8,1,77.5,1,1,"Loyal Customers"
17946,234,2,149.58,2,2,"At Risk Customers"
17947,38,1,176.68,1,1,"Loyal Customers"
17948,148,1,358.56,2,2,"At Risk Customers"
17949,2,45,58510.48,3,3,"Best Customers"
17950,73,3,482.2,1,1,"Loyal Customers"
17951,40,3,1008.54,1,1,"Loyal Customers"
17954,6,12,2332.72,1,1,"Loyal Customers"
17955,199,4,557.3,2,2,"At Risk Customers"
17956,250,1,12.75,2,2,"At Risk Customers"
17957,67,1,111.68,1,1,"Loyal Customers"
17958,117,1,508.46,1,1,"Loyal Customers"
17960,172,1,73.78,2,2,"At Risk Customers"
17961,22,39,1296.44,3,3,"Best Customers"
17962,143,1,102.83,1,1,"Loyal Customers"
17964,32,2,471.7,1,1,"Loyal Customers"
17965,38,14,2622.57,1,1,"Loyal Customers"
17966,38,5,1098.43,1,1,"Loyal Customers"
17967,372,1,123.07,2,2,"At Risk Customers"
17968,374,1,277.35,2,2,"At Risk Customers"
17969,167,2,228.2,2,2,"At Risk Customers"
17970,212,1,582.59,2,2,"At Risk Customers"
17972,242,1,136.04,2,2,"At Risk Customers"
17973,52,1,337.04,1,1,"Loyal Customers"
17974,25,3,740.79,1,1,"Loyal Customers"
17975,16,13,4488.81,1,1,"Loyal Customers"
17976,373,1,353.19,2,2,"At Risk Customers"
17977,30,1,288.14,1,1,"Loyal Customers"
17978,366,1,300.92,2,2,"At Risk Customers"
17979,36,4,757.71,1,1,"Loyal Customers"
17980,166,3,811.45,2,2,"At Risk Customers"
17984,146,1,152.68,2,2,"At Risk Customers"
17985,23,1,634.95,1,1,"Loyal Customers"
17986,57,1,20.8,1,1,"Loyal Customers"
17987,186,1,198.57,2,2,"At Risk Customers"
17988,12,7,201.12,1,1,"Loyal Customers"
17990,237,3,630.84,2,2,"At Risk Customers"
17991,226,2,93.35,2,2,"At Risk Customers"
17994,122,4,678.49,1,1,"Loyal Customers"
17995,282,1,76.1,2,2,"At Risk Customers"
17997,75,8,1970.67,1,1,"Loyal Customers"
17999,38,2,382.06,1,1,"Loyal Customers"
18001,13,2,417.23,1,1,"Loyal Customers"
18004,363,1,169.47,2,2,"At Risk Customers"
18005,4,2,249.72,1,1,"Loyal Customers"
18006,24,1,444.68,1,1,"Loyal Customers"
18008,71,9,2116.19,1,1,"Loyal Customers"
18009,236,1,257.34,2,2,"At Risk Customers"
18010,257,1,174.8,2,2,"At Risk Customers"
18011,374,1,102.79,2,2,"At Risk Customers"
18013,156,2,187.29,2,2,"At Risk Customers"
18014,29,1,166.42,1,1,"Loyal Customers"
18015,5,1,120.03,1,1,"Loyal Customers"
18016,33,5,1483.56,1,1,"Loyal Customers"
18017,82,3,523,1,1,"Loyal Customers"
18018,109,2,122.14,1,1,"Loyal Customers"
18019,52,1,38.45,1,1,"Loyal Customers"
18022,36,1,668.11,1,1,"Loyal Customers"
18024,153,2,389.78,2,2,"At Risk Customers"
18027,99,1,115.31,1,1,"Loyal Customers"
18030,5,2,230.65,1,1,"Loyal Customers"
18032,335,1,73.5,2,2,"At Risk Customers"
18033,66,1,97.97,1,1,"Loyal Customers"
18034,22,2,422.88,1,1,"Loyal Customers"
18035,36,3,730.4,1,1,"Loyal Customers"
18036,33,3,405.62,1,1,"Loyal Customers"
18037,155,6,70.02,2,2,"At Risk Customers"
18040,20,2,357.2,1,1,"Loyal Customers"
18041,12,21,4183.39,3,3,"Best Customers"
18042,54,1,165.05,1,1,"Loyal Customers"
18043,25,3,559.51,1,1,"Loyal Customers"
18044,5,10,2088.6,1,1,"Loyal Customers"
18045,46,1,189.4,1,1,"Loyal Customers"
18048,204,2,172.29,2,2,"At Risk Customers"
18050,360,1,74.4,2,2,"At Risk Customers"
18053,71,1,300.02,1,1,"Loyal Customers"
18055,8,10,6784.19,1,1,"Loyal Customers"
18056,289,1,363.65,2,2,"At Risk Customers"
18058,10,1,170.16,1,1,"Loyal Customers"
18059,24,3,306.46,1,1,"Loyal Customers"
18061,22,10,2119.41,1,1,"Loyal Customers"
18062,174,3,720.52,2,2,"At Risk Customers"
18064,134,2,814,1,1,"Loyal Customers"
18065,6,14,2392.83,1,1,"Loyal Customers"
18066,76,1,318,1,1,"Loyal Customers"
18067,41,1,396.33,1,1,"Loyal Customers"
18068,290,1,101.7,2,2,"At Risk Customers"
18069,27,5,2036.67,1,1,"Loyal Customers"
18071,258,2,453,2,2,"At Risk Customers"
18072,186,1,247.44,2,2,"At Risk Customers"
18073,115,12,3877.52,1,1,"Loyal Customers"
18074,374,1,489.6,2,2,"At Risk Customers"
18075,24,10,2611.75,1,1,"Loyal Customers"
18077,9,11,2633.01,1,1,"Loyal Customers"
18078,218,2,336.13,2,2,"At Risk Customers"
18079,46,4,3651.97,1,1,"Loyal Customers"
18080,19,2,1231.5,1,1,"Loyal Customers"
18081,37,3,343.45,1,1,"Loyal Customers"
18082,26,1,703.37,1,1,"Loyal Customers"
18084,17,1,90.48,1,1,"Loyal Customers"
18085,331,2,689.95,2,2,"At Risk Customers"
18086,275,1,101.34,2,2,"At Risk Customers"
18087,99,2,4055.72,1,1,"Loyal Customers"
18088,62,1,167.67,1,1,"Loyal Customers"
18092,3,11,9068.26,1,1,"Loyal Customers"
18093,94,4,2106.52,1,1,"Loyal Customers"
18094,82,7,3017.3,1,1,"Loyal Customers"
18095,313,2,580.05,2,2,"At Risk Customers"
18096,12,3,911.15,1,1,"Loyal Customers"
18097,8,6,2697.8,1,1,"Loyal Customers"
18099,128,1,168.31,1,1,"Loyal Customers"
18101,12,2,223.65,1,1,"Loyal Customers"
18102,1,60,259657.3,4,3,"Super VIP Customers"
18104,38,1,754.64,1,1,"Loyal Customers"
18105,38,1,113.48,1,1,"Loyal Customers"
18106,330,1,430.7,2,2,"At Risk Customers"
18108,255,1,271,2,2,"At Risk Customers"
18109,2,26,8052.97,3,3,"Best Customers"
18110,20,1,236.3,1,1,"Loyal Customers"
18112,13,2,352.69,1,1,"Loyal Customers"
18113,369,1,76.32,2,2,"At Risk Customers"
18114,291,1,220.1,2,2,"At Risk Customers"
18116,68,8,1418.03,1,1,"Loyal Customers"
18117,26,1,320.72,1,1,"Loyal Customers"
18118,11,26,5653.81999999997,3,3,"Best Customers"
18119,368,1,181.12,2,2,"At Risk Customers"
18120,215,1,111.15,2,2,"At Risk Customers"
18121,150,2,673.1,2,2,"At Risk Customers"
18122,9,6,1826.21,1,1,"Loyal Customers"
18123,25,2,589.44,1,1,"Loyal Customers"
18125,30,4,1142.99,1,1,"Loyal Customers"
18126,61,1,206.83,1,1,"Loyal Customers"
18127,20,3,348.73,1,1,"Loyal Customers"
18129,244,1,112.55,2,2,"At Risk Customers"
18130,16,3,1059.39,1,1,"Loyal Customers"
18133,213,1,931.5,2,2,"At Risk Customers"
18135,30,5,681.91,1,1,"Loyal Customers"
18136,64,3,784.33,1,1,"Loyal Customers"
18138,296,1,152.65,2,2,"At Risk Customers"
18139,18,6,8438.34,1,1,"Loyal Customers"
18142,158,2,1019.52,2,2,"At Risk Customers"
18143,117,2,1000.16,1,1,"Loyal Customers"
18144,8,12,2888.75,1,1,"Loyal Customers"
18145,13,4,2861.55,1,1,"Loyal Customers"
18146,141,2,160.35,1,1,"Loyal Customers"
18147,46,2,179.34,1,1,"Loyal Customers"
18149,51,3,612.08,1,1,"Loyal Customers"
18150,33,3,566.58,1,1,"Loyal Customers"
18151,135,2,653.35,1,1,"Loyal Customers"
18154,4,2,399.19,1,1,"Loyal Customers"
18155,76,3,371.62,1,1,"Loyal Customers"
18156,13,2,734.94,1,1,"Loyal Customers"
18158,10,2,453.4,1,1,"Loyal Customers"
18159,302,1,530.15,2,2,"At Risk Customers"
18160,58,2,638.06,1,1,"Loyal Customers"
18161,16,5,1618.69,1,1,"Loyal Customers"
18164,38,1,399.65,1,1,"Loyal Customers"
18165,178,1,302.46,2,2,"At Risk Customers"
18167,24,3,1384.86,1,1,"Loyal Customers"
18168,177,6,1169.94,2,2,"At Risk Customers"
18169,61,1,202.65,1,1,"Loyal Customers"
18170,34,3,980.31,1,1,"Loyal Customers"
18171,59,5,1231.31,1,1,"Loyal Customers"
18172,15,20,7561.68,3,3,"Best Customers"
18173,87,4,2106.84,1,1,"Loyal Customers"
18174,8,1,104,1,1,"Loyal Customers"
18176,359,1,476.35,2,2,"At Risk Customers"
18177,32,6,1341.42,1,1,"Loyal Customers"
18178,129,4,1590.81,1,1,"Loyal Customers"
18179,10,6,1793.17,1,1,"Loyal Customers"
18180,5,6,1843.75,1,1,"Loyal Customers"
18181,25,1,382.8,1,1,"Loyal Customers"
18183,228,2,632.07,2,2,"At Risk Customers"
18184,16,1,49.8,1,1,"Loyal Customers"
18185,250,1,304.25,2,2,"At Risk Customers"
18188,16,3,2001.04,1,1,"Loyal Customers"
18189,78,2,1090.24,1,1,"Loyal Customers"
18190,193,2,284.46,2,2,"At Risk Customers"
18191,262,1,207.8,2,2,"At Risk Customers"
18192,72,1,957.97,1,1,"Loyal Customers"
18193,166,1,243.76,2,2,"At Risk Customers"
18194,83,1,973.84,1,1,"Loyal Customers"
18196,96,2,689.13,1,1,"Loyal Customers"
18198,5,17,5425.56,3,3,"Best Customers"
18200,107,1,163.8,1,1,"Loyal Customers"
18202,200,3,1396.99,2,2,"At Risk Customers"
18203,158,1,160.42,2,2,"At Risk Customers"
18204,72,3,1993.7,1,1,"Loyal Customers"
18205,37,2,517.36,1,1,"Loyal Customers"
18209,29,1,139.1,1,1,"Loyal Customers"
18210,2,6,2621.38,1,1,"Loyal Customers"
18211,26,5,600.07,1,1,"Loyal Customers"
18212,327,1,248.42,2,2,"At Risk Customers"
18213,237,1,232.48,2,2,"At Risk Customers"
18215,90,1,299.34,1,1,"Loyal Customers"
18216,32,1,481.75,1,1,"Loyal Customers"
18217,30,2,621.75,1,1,"Loyal Customers"
18218,212,2,662.08,2,2,"At Risk Customers"
18219,3,10,2069.77,1,1,"Loyal Customers"
18220,227,1,305.28,2,2,"At Risk Customers"
18221,23,5,1041.61,1,1,"Loyal Customers"
18222,93,1,443,1,1,"Loyal Customers"
18223,5,14,6484.54,3,1,"Best Customers"
18224,264,1,158.95,2,2,"At Risk Customers"
18225,4,12,5509.12,1,1,"Loyal Customers"
18226,45,11,5228.05,1,1,"Loyal Customers"
18227,218,1,93.75,2,2,"At Risk Customers"
18228,57,2,779.9,1,1,"Loyal Customers"
18229,12,20,7276.9,3,3,"Best Customers"
18230,10,7,2810.2,1,1,"Loyal Customers"
18231,193,5,2083.27,2,2,"At Risk Customers"
18232,82,4,592.97,1,1,"Loyal Customers"
18233,326,1,440,2,2,"At Risk Customers"
18235,72,3,1796.48,1,1,"Loyal Customers"
18236,30,6,882.24,1,1,"Loyal Customers"
18237,3,5,987.1,1,1,"Loyal Customers"
18239,219,5,1561.61,2,2,"At Risk Customers"
18240,47,1,422.58,1,1,"Loyal Customers"
18241,10,17,2073.09,3,3,"Best Customers"
18242,73,4,2232.49,1,1,"Loyal Customers"
18245,8,7,2567.06,1,1,"Loyal Customers"
18246,24,2,596.1,1,1,"Loyal Customers"
18248,123,2,804.02,1,1,"Loyal Customers"
18249,18,1,95.34,1,1,"Loyal Customers"
18250,311,1,349.27,2,2,"At Risk Customers"
18251,88,1,4314.72,1,1,"Loyal Customers"
18252,51,2,526.67,1,1,"Loyal Customers"
18255,90,1,103.3,1,1,"Loyal Customers"
18257,40,8,2337.63,1,1,"Loyal Customers"
18259,25,3,2338.6,1,1,"Loyal Customers"
18260,173,6,2643.2,2,2,"At Risk Customers"
18261,44,2,324.24,1,1,"Loyal Customers"
18262,141,1,149.48,1,1,"Loyal Customers"
18263,26,3,1213.16,1,1,"Loyal Customers"
18265,73,2,801.51,1,1,"Loyal Customers"
18268,135,1,25.5,1,1,"Loyal Customers"
18269,367,1,168.6,2,2,"At Risk Customers"
18270,39,2,283.15,1,1,"Loyal Customers"
18272,3,6,3078.58,1,1,"Loyal Customers"
18273,3,3,204,1,1,"Loyal Customers"
18274,31,1,175.92,1,1,"Loyal Customers"
18276,44,1,335.86,1,1,"Loyal Customers"
18277,59,1,110.38,1,1,"Loyal Customers"
18278,74,1,173.9,1,1,"Loyal Customers"
18280,278,1,180.6,2,2,"At Risk Customers"
18281,181,1,80.82,2,2,"At Risk Customers"
18282,8,2,178.05,1,1,"Loyal Customers"
18283,4,16,2094.88,3,3,"Best Customers"
18287,43,3,1837.28,1,1,"Loyal Customers"
